STATE/UT,DISTRICT,YEAR,lab_scal_st,lab_scal_dist,scal_yr,scal_murder,scal_attempt_murder,cal_rape,scal_kidnap,scal_dacoity,scal_robb,scal_theft,scal_hurt
MEGHALAYA,RI-BHOI,2007,0.342097166,0.975971223,0.105276132,-0.861305057,-0.75003241,-0.6737534,-0.722623635,-0.357281362,-0.449172448,-0.454820583,-0.693798449
MIZORAM,AIZAWL,2007,0.43976618,-1.701803713,0.105276132,-0.67418513,-0.591888808,0.23251077,-0.686946868,-0.631379869,-0.508071737,0.072964843,-0.633035414
MIZORAM,CHAMPHAI,2007,0.43976618,-1.15075035,0.105276132,-0.978255011,-0.76980036,-0.511920512,-0.740462018,-0.631379869,-0.566971026,-0.43941079,-0.68307556
MIZORAM,KOLASIB,2007,0.43976618,0.067594195,0.105276132,-0.884695048,-0.789568311,-0.511920512,-0.722623635,-0.631379869,-0.547337929,-0.4162961,-0.679501264
MIZORAM,LAWNGTLAI,2007,0.43976618,0.222577954,0.105276132,-0.978255011,-0.76980036,-0.80321971,-0.740462018,-0.631379869,-0.566971026,-0.488208469,-0.68307556
MIZORAM,LUNGLEI,2007,0.43976618,0.257018789,0.105276132,-1.048424984,-0.789568311,-0.609020245,-0.740462018,-0.631379869,-0.547337929,-0.407307054,-0.693798449
MIZORAM,MAMIT,2007,0.43976618,0.321595355,0.105276132,-1.071814975,-0.76980036,-0.867952865,-0.740462018,-0.631379869,-0.566971026,-0.492060918,-0.700947041
MIZORAM,SAIHA,2007,0.43976618,1.027632476,0.105276132,-1.048424984,-0.809336261,-0.80321971,-0.740462018,-0.631379869,-0.566971026,-0.48564017,-0.686649856
MIZORAM,SERCHHIP,2007,0.43976618,1.118039669,0.105276132,-1.071814975,-0.76980036,-0.641386822,-0.740462018,-0.631379869,-0.566971026,-0.489492619,-0.695585597
NAGALAND,DIMAPUR,2007,0.537435194,-0.836477729,0.105276132,-0.39350524,-0.651192659,-0.738486555,-0.615593335,-0.448647531,0.395050691,-0.254493268,-0.684862708
NAGALAND,KIPHIRE,2007,0.537435194,0.03315336,0.105276132,-1.025034993,-0.789568311,-0.900319442,-0.740462018,-0.631379869,-0.566971026,-0.520312206,-0.700947041
NAGALAND,KOHIMA,2007,0.537435194,0.054678882,0.105276132,-0.533845185,-0.532584957,-0.770853132,-0.669108485,-0.265915193,-0.213575293,-0.441979089,-0.690224152
NAGALAND,LONGLENG,2007,0.537435194,0.239798371,0.105276132,-1.071814975,-0.76980036,-0.900319442,-0.722623635,-0.631379869,-0.566971026,-0.522880505,-0.700947041
NAGALAND,MOKOKCHUNG,2007,0.537435194,0.39478213,0.105276132,-0.697575121,-0.75003241,-0.867952865,-0.686946868,-0.5400137,-0.527704833,-0.506186562,-0.692011301
NAGALAND,MON,2007,0.537435194,0.399087234,0.105276132,-0.884695048,-0.789568311,-0.900319442,-0.740462018,-0.631379869,-0.527704833,-0.51003901,-0.688437004
NAGALAND,PEREN,2007,0.537435194,0.74780069,0.105276132,-1.025034993,-0.809336261,-0.900319442,-0.722623635,-0.631379869,-0.547337929,-0.512607309,-0.697372745
NAGALAND,PHEK,2007,0.537435194,0.752105795,0.105276132,-0.978255011,-0.71049651,-0.900319442,-0.740462018,-0.631379869,-0.527704833,-0.512607309,-0.690224152
NAGALAND,TUENSANG,2007,0.537435194,1.522719482,0.105276132,-0.93147503,-0.73026446,-0.900319442,-0.722623635,-0.631379869,-0.566971026,-0.51132316,-0.697372745
NAGALAND,WOKHA,2007,0.537435194,1.707838971,0.105276132,-0.908085039,-0.670960609,-0.80321971,-0.740462018,-0.631379869,-0.547337929,-0.493345067,-0.684862708
NAGALAND,ZUNHEBOTO,2007,0.537435194,1.725059389,0.105276132,-1.001645002,-0.71049651,-0.900319442,-0.740462018,-0.631379869,-0.566971026,-0.503618263,-0.690224152
ODISHA,ANGUL,2007,0.635104208,-1.607091416,0.105276132,0.167854541,0.594188209,0.329610503,-0.080441834,0.37364799,0.630647846,-0.047745206,-0.547252306
ODISHA,BALASORE,2007,0.635104208,-1.508074015,0.105276132,-0.253165295,-0.156993902,0.879842321,0.169295533,0.921845004,0.218352825,-0.150477162,-0.043276548
ODISHA,BARAGARH,2007,0.635104208,-1.452107658,0.105276132,-0.136215341,0.119757402,-0.317721047,-0.490724651,-0.357281362,0.080921151,-0.304575097,-0.634822562
ODISHA,BERHAMPUR,2007,0.635104208,-1.378920883,0.105276132,-0.720965112,-0.097690051,-0.770853132,-0.597754951,-0.357281362,-0.036877427,-0.352088627,-0.575846675
ODISHA,BHADRAK,2007,0.635104208,-1.361700465,0.105276132,-0.39350524,-0.413977255,0.459076813,-0.365855968,0.008183314,-0.115409812,-0.435558342,-0.656268339
ODISHA,BOLANGIR,2007,0.635104208,-1.254072855,0.105276132,-0.206385313,0.396508706,0.815109166,-0.276664051,0.008183314,0.159453536,-0.339247132,-0.54367801
ODISHA,BOUDH,2007,0.635104208,-1.236852438,0.105276132,-0.861305057,-0.73026446,-0.609020245,-0.651270101,-0.448647531,-0.488438641,-0.488208469,-0.397131868
ODISHA,CUTTACK,2007,0.635104208,-0.995766591,0.105276132,-0.11282535,-0.01861825,0.426710236,0.47254805,0.556380328,2.103130065,0.444084036,-0.554400899
ODISHA,DEOGARH,2007,0.635104208,-0.918274712,0.105276132,-0.487065203,-0.354673405,-0.479553935,-0.597754951,-0.357281362,-0.252841486,-0.466377929,-0.363176054
ODISHA,DHENKANAL,2007,0.635104208,-0.862308355,0.105276132,0.284804495,0.238365104,0.23251077,-0.276664051,0.190915652,0.493216172,-0.275039659,-0.554400899
ODISHA,GAJAPATI,2007,0.635104208,-0.677188866,0.105276132,-0.814525075,-0.690728559,-0.641386822,-0.562078185,-0.631379869,-0.547337929,-0.488208469,-0.659842635
ODISHA,GANJAM,2007,0.635104208,-0.659968448,0.105276132,0.448534431,1.701193425,0.200144193,-0.258825667,0.008183314,0.218352825,-0.331542236,-0.036127956
ODISHA,JAGATSINGHPUR,2007,0.635104208,-0.375831558,0.105276132,-0.557235176,-0.73026446,-0.317721047,-0.508563034,1.104577342,0.100554247,-0.36878257,-0.473979235
ODISHA,JAJPUR,2007,0.635104208,-0.328475409,0.105276132,-0.276555286,-0.473281106,-0.091155005,-0.169633751,0.739112666,0.29688521,-0.254493268,0.303430179
ODISHA,JHARSUGUDA,2007,0.635104208,-0.225152904,0.105276132,-0.604015158,-0.275601603,-0.54428709,-0.455047884,1.013211173,-0.017244331,-0.200558991,0.212285627
ODISHA,KALAHANDI,2007,0.635104208,-0.164881442,0.105276132,-0.39350524,-0.512817007,0.070677883,-0.330179201,-0.083182855,-0.095776716,-0.403454605,-0.379260387
ODISHA,KANDHAMAL,2007,0.635104208,-0.14335592,0.105276132,-0.510455194,-0.433745206,0.135411038,-0.490724651,-0.631379869,-0.095776716,-0.471514526,-0.059360881
ODISHA,KENDRAPARA,2007,0.635104208,-0.03572831,0.105276132,-0.159605331,-0.552352907,0.070677883,-0.187472134,0.37364799,0.218352825,-0.403454605,-0.616951081
ODISHA,KEONJHAR,2007,0.635104208,-0.031423206,0.105276132,0.799384294,0.870939513,0.426710236,-0.116118601,-0.083182855,0.493216172,-0.22624198,-0.638396858
ODISHA,KHURDA,2007,0.635104208,0.024543151,0.105276132,0.214634522,0.356972806,0.815109166,0.668770267,1.470042018,2.868820819,1.159355284,2.131682662
ODISHA,KORAPUT,2007,0.635104208,0.10203503,0.105276132,-0.11282535,-0.137225951,0.426710236,-0.169633751,-0.448647531,-0.154676004,-0.341815431,-0.593718156
ODISHA,MALKANGIR,2007,0.635104208,0.31729025,0.105276132,-0.39350524,-0.433745206,-0.511920512,-0.579916568,-0.5400137,-0.429539352,-0.484356021,-0.613376785
ODISHA,MAYURBHANJ,2007,0.635104208,0.360341294,0.105276132,1.197014139,0.258133054,1.494807293,-0.169633751,-0.083182855,0.355784498,-0.150477162,-0.071870918
ODISHA,NAYAGARH,2007,0.635104208,0.579901619,0.105276132,-0.370115249,-0.295369554,-0.220621315,-0.116118601,-0.631379869,-0.252841486,-0.394465559,0.235518552
ODISHA,NOWRANGPUR,2007,0.635104208,0.635867976,0.105276132,-0.440285222,-0.394209305,0.005944728,-0.348017584,-0.357281362,-0.449172448,-0.468946227,-0.54367801
ODISHA,NUAPADA,2007,0.635104208,0.64017308,0.105276132,-0.697575121,-0.552352907,-0.738486555,-0.490724651,-0.5400137,-0.488438641,-0.447115687,-0.584782416
ODISHA,PURI,2007,0.635104208,0.820987465,0.105276132,-0.604015158,-0.176761852,0.491443391,-0.437209501,0.190915652,1.200007637,-0.075996494,-0.398919016
ODISHA,RAYAGADA,2007,0.635104208,0.958750806,0.105276132,-0.370115249,-0.374441355,-0.15588816,-0.490724651,-0.5400137,-0.429539352,-0.447115687,-0.697372745
ODISHA,ROURKELA,2007,0.635104208,0.993191641,0.105276132,-0.557235176,-0.512817007,-0.41482078,-0.579916568,-0.357281362,0.041654958,-0.239083475,-0.309561612
ODISHA,SAMBALPUR,2007,0.635104208,1.049157998,0.105276132,-0.019265386,-0.216297753,-0.02642185,-0.472886268,0.921845004,1.042942867,-0.190285795,-0.098678139
ODISHA,SONEPUR,2007,0.635104208,1.277328531,0.105276132,-0.884695048,-0.433745206,-0.382454202,-0.526401418,-0.631379869,-0.409906256,-0.465093779,-0.447172014
ODISHA,SRP(CUTTACK),2007,0.635104208,1.328989784,0.105276132,-1.048424984,-0.809336261,-0.900319442,-0.704785251,-0.448647531,-0.351006967,-0.257061567,-0.649119747
ODISHA,SRP(ROURKELA),2007,0.635104208,1.333294889,0.105276132,-0.954865021,-0.809336261,-0.867952865,-0.704785251,-0.448647531,-0.370640063,-0.390613111,-0.699159893
ODISHA,SUNDARGARH,2007,0.635104208,1.363430619,0.105276132,0.892944257,0.376740756,0.491443391,0.008750083,1.195943511,0.179086632,-0.25064082,0.090759557
PUNJAB,AMRITSAR,2007,0.830442235,-1.632922042,0.105276132,-0.089435359,0.099989452,-0.220621315,0.115780383,-0.448647531,-0.154676004,0.048566004,-0.252372873
PUNJAB,AMRITSAR RURAL,2007,0.830442235,-1.628616938,0.105276132,-0.370115249,-0.334905454,-0.576653667,-0.187472134,-0.631379869,-0.508071737,-0.432990043,-0.447172014
PUNJAB,BARNALA,2007,0.830442235,-1.430582136,0.105276132,-0.814525075,-0.473281106,-0.6737534,-0.633431718,-0.631379869,-0.547337929,-0.43941079,-0.5061479
PUNJAB,BATALA,2007,0.830442235,-1.409056614,0.105276132,-0.510455194,-0.097690051,-0.41482078,-0.401532734,-0.448647531,-0.566971026,-0.337962983,-0.336368833
PUNJAB,BHATINDA,2007,0.830442235,-1.340174943,0.105276132,-0.136215341,0.258133054,-0.02642185,-0.133956984,-0.5400137,-0.429539352,-0.126078322,-0.191609839
PUNJAB,FARIDKOT,2007,0.830442235,-0.754680745,0.105276132,-0.557235176,-0.236065703,-0.479553935,-0.437209501,-0.631379869,-0.527704833,-0.346952029,-0.34887887
PUNJAB,FATEHGARH SAHIB,2007,0.830442235,-0.741765432,0.105276132,-0.861305057,-0.512817007,-0.41482078,0.097942,-0.5400137,-0.508071737,-0.209548037,-0.359601758
PUNJAB,FEROZPUR,2007,0.830442235,-0.724545014,0.105276132,0.027514596,0.139525352,0.167777615,-0.151795367,-0.631379869,-0.566971026,-0.267334763,0.203349886
PUNJAB,G.R.P,2007,0.830442235,-0.715934805,0.105276132,-0.767745094,-0.809336261,-0.835586287,-0.722623635,-0.631379869,-0.566971026,-0.479219423,-0.661629783
PUNJAB,GURDASPUR,2007,0.830442235,-0.539425525,0.105276132,-0.650795139,-0.473281106,0.070677883,-0.276664051,-0.5400137,-0.527704833,-0.36878257,-0.481127827
PUNJAB,HOSHIARPUR,2007,0.830442235,-0.449018333,0.105276132,-0.089435359,-0.0383862,-0.02642185,-0.294502434,-0.5400137,-0.527704833,-0.253209119,-0.071870918
PUNJAB,JAGRAON,2007,0.830442235,-0.367221349,0.105276132,-0.861305057,-0.334905454,-0.41482078,-0.562078185,-0.631379869,-0.566971026,-0.394465559,-0.431087681
PUNJAB,JALANDHAR,2007,0.830442235,-0.324170305,0.105276132,0.378364458,1.523281872,0.847475743,1.275275301,-0.174549024,-0.351006967,0.286133653,0.398149027
PUNJAB,KAPURTHALA,2007,0.830442235,-0.104609981,0.105276132,-0.416895231,-0.156993902,-0.188254737,-0.348017584,-0.631379869,-0.272474582,-0.253209119,-0.298838723
PUNJAB,KHANNA,2007,0.830442235,-0.014202788,0.105276132,-0.533845185,-0.394209305,-0.350087625,-0.419371118,-0.357281362,-0.429539352,-0.384192363,-0.415003349
PUNJAB,LUDHIANA,2007,0.830442235,0.24840858,0.105276132,0.378364458,0.69302796,0.976942053,1.400143985,-0.357281362,-0.193942197,0.329794735,-0.207694172
PUNJAB,MANSA,2007,0.830442235,0.347425981,0.105276132,-0.440285222,-0.196529802,-0.252987892,-0.597754951,-0.5400137,-0.547337929,-0.447115687,-0.363176054
PUNJAB,MOGA,2007,0.830442235,0.390477025,0.105276132,-0.229775304,-0.137225951,-0.6737534,-0.348017584,-0.631379869,-0.488438641,-0.362361823,-0.236288541
PUNJAB,MUKTSAR,2007,0.830442235,0.420612756,0.105276132,-0.463675213,-0.176761852,-0.54428709,-0.348017584,-0.631379869,-0.527704833,-0.389328961,-0.398919016
PUNJAB,NAWAN SHAHR,2007,0.830442235,0.575596514,0.105276132,-0.604015158,-0.413977255,-0.479553935,-0.562078185,-0.5400137,-0.272474582,-0.395749708,-0.339943129
PUNJAB,PATIALA,2007,0.830442235,0.726275168,0.105276132,0.097684568,0.277901004,-0.188254737,-0.294502434,-0.5400137,-0.508071737,-0.111952678,-0.039702252
PUNJAB,ROPAR,2007,0.830442235,0.988886537,0.105276132,-0.861305057,-0.591888808,-0.6737534,-0.579916568,-0.631379869,-0.468805544,-0.384192363,-0.524019381
PUNJAB,SANGRUR,2007,0.830442235,1.057768207,0.105276132,-0.253165295,0.337204855,0.10304446,-0.276664051,-0.357281362,-0.409906256,-0.253209119,-0.282754391
PUNJAB,SAS NGR,2007,0.830442235,1.079293729,0.105276132,-0.837915066,-0.394209305,-0.382454202,-0.151795367,-0.448647531,-0.527704833,-0.122225874,-0.477553531
PUNJAB,TARN TARAN,2007,0.830442235,1.397871455,0.105276132,-0.136215341,-0.137225951,-0.058788427,-0.116118601,0.282281821,-0.468805544,-0.334110534,-0.332794537
RAJASTHAN,AJMER,2007,0.928111249,-1.697498608,0.105276132,0.14446455,0.594188209,0.10304446,0.847154101,-0.448647531,-0.095776716,0.590477074,-0.198758431
RAJASTHAN,ALWAR,2007,0.928111249,-1.667362878,0.105276132,0.986504221,0.416276656,1.462440716,1.203921768,-0.631379869,0.179086632,1.070748971,2.912666372
RAJASTHAN,BANSWARA,2007,0.928111249,-1.460717866,0.105276132,-0.182995322,-0.552352907,0.361977081,0.080103616,-0.631379869,-0.390273159,-0.386760662,0.74843005
RAJASTHAN,BARAN,2007,0.928111249,-1.443497449,0.105276132,-0.229775304,1.127922867,0.491443391,-0.240987284,-0.5400137,-0.311740774,-0.174876002,-0.020043623
RAJASTHAN,BARMER,2007,0.928111249,-1.43488724,0.105276132,-0.487065203,-0.275601603,-0.28535447,-0.223148901,-0.631379869,-0.547337929,-0.294301901,0.298068734
RAJASTHAN,BHARATPUR,2007,0.928111249,-1.348785152,0.105276132,0.518704404,0.139525352,1.106408363,1.257436918,2.292337539,-0.135042908,0.468482876,0.155096888
RAJASTHAN,BHILWARA,2007,0.928111249,-1.331564734,0.105276132,-0.299945277,0.099989452,0.653276278,0.436871283,-0.5400137,0.355784498,0.242472572,-0.498999308
RAJASTHAN,BIKANER,2007,0.928111249,-1.284208586,0.105276132,-0.182995322,0.870939513,0.135411038,-0.098280217,-0.631379869,-0.409906256,-0.111952678,0.389213286
RAJASTHAN,BUNDI,2007,0.928111249,-1.21963202,0.105276132,-0.440285222,0.277901004,0.005944728,0.276325833,-0.5400137,-0.292107678,-0.245504222,0.38563899
RAJASTHAN,CHITTORGARH,2007,0.928111249,-1.07325847,0.105276132,0.027514596,0.139525352,2.077405688,1.881780335,-0.265915193,0.179086632,0.283565354,2.440859279
RAJASTHAN,CHURU,2007,0.928111249,-1.064648262,0.105276132,-0.627405149,-0.236065703,-0.02642185,-0.258825667,-0.631379869,-0.449172448,-0.317416592,0.333811696
RAJASTHAN,DAUSA,2007,0.928111249,-0.939800234,0.105276132,-0.299945277,-0.453513156,-0.382454202,0.454709667,-0.631379869,-0.390273159,0.408127852,-0.700947041
RAJASTHAN,DHOLPUR,2007,0.928111249,-0.85800325,0.105276132,-0.066045368,0.534884358,-0.252987892,0.276325833,-0.174549024,-0.331373871,-0.005368274,1.840377525
RAJASTHAN,DUNGARPUR,2007,0.928111249,-0.810647102,0.105276132,-0.557235176,-0.473281106,-0.576653667,0.008750083,-0.5400137,-0.370640063,-0.448399836,-0.377473239
RAJASTHAN,G.R.P.,2007,0.928111249,-0.711629701,0.105276132,-1.001645002,-0.71049651,-0.900319442,-0.633431718,-0.5400137,-0.527704833,0.097363683,-0.688437004
RAJASTHAN,GANGANAGAR,2007,0.928111249,-0.664273553,0.105276132,0.331584477,0.63372411,1.235874673,0.25848745,-0.5400137,-0.213575293,-0.024630515,1.012927965
RAJASTHAN,HANUMANGARH,2007,0.928111249,-0.50498469,0.105276132,-0.346725258,1.898872928,0.361977081,-0.312340818,-0.631379869,-0.449172448,-0.267334763,-0.2273528
RAJASTHAN,JAIPUR EAST,2007,0.928111249,-0.354306036,0.105276132,-0.767745094,-0.196529802,-0.091155005,0.4190329,-0.265915193,1.435604792,2.424242499,-0.625886822
RAJASTHAN,JAIPUR NORTH,2007,0.928111249,-0.350000931,0.105276132,-0.697575121,-0.275601603,-0.15588816,0.615255117,-0.448647531,-0.095776716,0.542963545,-0.080806658
RAJASTHAN,JAIPUR RURAL,2007,0.928111249,-0.345695827,0.105276132,0.448534431,-0.315137504,0.361977081,0.775800567,-0.5400137,-0.095776716,0.88583145,0.439253432
RAJASTHAN,JAIPUR SOUTH,2007,0.928111249,-0.341390723,0.105276132,-0.604015158,-0.453513156,-0.447187357,0.4190329,-0.5400137,-0.036877427,1.137524743,0.001402154
RAJASTHAN,JAISALMER,2007,0.928111249,-0.332780514,0.105276132,-0.978255011,-0.75003241,-0.770853132,-0.508563034,-0.5400137,-0.527704833,-0.34438373,-0.700947041
RAJASTHAN,JALORE,2007,0.928111249,-0.302644783,0.105276132,-0.604015158,-0.374441355,-0.6737534,-0.205310517,-0.448647531,-0.508071737,-0.327689787,-0.572272379
RAJASTHAN,JHALAWAR,2007,0.928111249,-0.238068217,0.105276132,-0.089435359,1.266298519,0.847475743,0.133618766,-0.5400137,-0.174309101,-0.022062216,0.117566779
RAJASTHAN,JHUNJHUNU,2007,0.928111249,-0.220847799,0.105276132,-0.066045368,-0.493049057,0.10304446,-0.133956984,-0.631379869,-0.527704833,-0.124794173,0.621542536
RAJASTHAN,JODHPUR CITY,2007,0.928111249,-0.207932486,0.105276132,-0.720965112,0.317436905,-0.382454202,0.240649067,-0.631379869,-0.252841486,0.399138805,0.396361879
RAJASTHAN,JODHPUR RURAL,2007,0.928111249,-0.199322277,0.105276132,-0.557235176,-0.216297753,-0.123521582,-0.401532734,-0.448647531,-0.311740774,-0.224957831,1.171984144
RAJASTHAN,KARAULI,2007,0.928111249,-0.095999772,0.105276132,-0.229775304,0.198829203,0.005944728,0.490386434,-0.631379869,-0.056510523,0.021598865,-0.666991227
RAJASTHAN,KOTA CITY,2007,0.928111249,0.119255448,0.105276132,-0.580625167,2.234928082,-0.091155005,0.757962184,-0.5400137,0.650280942,0.629001558,-0.44181057
RAJASTHAN,KOTA RURAL,2007,0.928111249,0.123560552,0.105276132,-0.510455194,-0.077922101,0.070677883,-0.151795367,-0.448647531,-0.115409812,-0.254493268,-0.254160022
RAJASTHAN,NAGAUR,2007,0.928111249,0.489494426,0.105276132,-0.11282535,0.099989452,0.329610503,0.133618766,-0.5400137,-0.174309101,-0.045176907,-0.473979235
RAJASTHAN,PALI,2007,0.928111249,0.670308811,0.105276132,-0.39350524,-0.097690051,0.361977081,0.5260632,-0.631379869,-0.311740774,-0.095258735,-0.641971154
RAJASTHAN,RAJSAMAND,2007,0.928111249,0.911394657,0.105276132,-0.791135085,-0.493049057,-0.738486555,0.026588466,-0.5400137,-0.390273159,-0.300722649,0.482144986
RAJASTHAN,SAWAI MADHOPUR,2007,0.928111249,1.092209042,0.105276132,-0.650795139,-0.394209305,-0.220621315,0.115780383,-0.631379869,-0.331373871,0.05755505,-0.684862708
RAJASTHAN,SIKAR,2007,0.928111249,1.199836652,0.105276132,-0.253165295,-0.117458001,0.200144193,0.3120026,-0.5400137,-0.409906256,-0.069575746,0.090759557
RAJASTHAN,SIROHI,2007,0.928111249,1.234277487,0.105276132,-0.580625167,-0.394209305,-0.15588816,-0.080441834,-0.631379869,-0.390273159,-0.312279994,0.081823817
RAJASTHAN,TONK,2007,0.928111249,1.492583751,0.105276132,-0.557235176,-0.097690051,-0.28535447,0.329840983,-0.631379869,-0.390273159,-0.174876002,0.92535771
RAJASTHAN,UDAIPUR,2007,0.928111249,1.531329691,0.105276132,0.869554266,0.870939513,2.142138843,1.667719735,-0.448647531,0.944777386,0.286133653,1.616984016
SIKKIM,EAST,2007,1.025780262,-0.802036893,0.105276132,-1.048424984,-0.611656758,-0.641386822,-0.651270101,-0.631379869,-0.488438641,-0.443263238,-0.649119747
SIKKIM,NORTH,2007,1.025780262,0.61003735,0.105276132,-1.095204966,-0.809336261,-0.900319442,-0.740462018,-0.631379869,-0.547337929,-0.516459757,-0.692011301
SIKKIM,SOUTH,2007,1.025780262,1.294548949,0.105276132,-1.071814975,-0.76980036,-0.511920512,-0.722623635,-0.631379869,-0.566971026,-0.48564017,-0.641971154
SIKKIM,WEST,2007,1.025780262,1.699228763,0.105276132,-0.954865021,-0.76980036,-0.770853132,-0.686946868,-0.631379869,-0.547337929,-0.494629217,-0.650906895
TAMIL NADU,CHENNAI,2007,1.123449276,-1.116309514,0.105276132,2.296343709,4.073347459,0.588543123,0.740123801,0.099549483,0.885878097,2.195663896,1.486522206
TAMIL NADU,CHENNAI RLY.,2007,1.123449276,-1.11200441,0.105276132,-1.001645002,-0.71049651,-0.900319442,-0.686946868,-0.631379869,-0.488438641,-0.377771616,-0.650906895
TAMIL NADU,COIMBATORE RURAL,2007,1.123449276,-1.051732948,0.105276132,0.939724239,0.416276656,-0.382454202,0.757962184,0.008183314,-0.036877427,0.817771528,0.685879867
TAMIL NADU,COIMBATORE URBAN,2007,1.123449276,-1.047427844,0.105276132,-0.580625167,-0.512817007,-0.576653667,-0.490724651,-0.5400137,-0.409906256,0.352909425,-0.411429052
TAMIL NADU,CUDDALORE,2007,1.123449276,-1.0043768,0.105276132,0.331584477,1.444210071,0.005944728,0.276325833,-0.265915193,-0.017244331,0.106352729,0.37670325
TAMIL NADU,DHARMAPURI,2007,1.123449276,-0.879528772,0.105276132,-0.206385313,0.099989452,-0.706119977,0.04442685,-0.174549024,-0.527704833,-0.363645972,1.016502262
TAMIL NADU,DINDIGUL,2007,1.123449276,-0.832172624,0.105276132,-0.159605331,0.752331811,-0.511920512,0.15145715,-0.5400137,-0.370640063,-0.141488116,-0.02361792
TAMIL NADU,ERODE,2007,1.123449276,-0.776206267,0.105276132,0.167854541,-0.196529802,-0.252987892,0.436871283,-0.174549024,-0.370640063,0.251461618,0.394574731
TAMIL NADU,KANCHIPURAM,2007,1.123449276,-0.147661025,0.105276132,0.238024513,1.108154916,-0.091155005,-0.419371118,-0.265915193,-0.252841486,-0.050313504,-0.003959291
TAMIL NADU,KANYAKUMARI,2007,1.123449276,-0.108915085,0.105276132,-0.463675213,0.198829203,-0.54428709,-0.348017584,-0.357281362,-0.449172448,-0.147908863,0.192626998
TAMIL NADU,KARUR,2007,1.123449276,-0.070169145,0.105276132,-0.67418513,-0.473281106,-0.80321971,-0.490724651,-0.448647531,-0.292107678,-0.307143396,-0.39534472
TAMIL NADU,KRISHNAGIRI,2007,1.123449276,0.149391179,0.105276132,0.588874376,0.060453551,-0.54428709,-0.062603451,0.099549483,-0.154676004,-0.149193013,0.401723323
TAMIL NADU,MADURAI RURAL,2007,1.123449276,0.269934102,0.105276132,0.191244532,0.218597154,-0.609020245,-0.098280217,-0.357281362,-0.370640063,-0.199274841,0.230157107
TAMIL NADU,MADURAI URBAN,2007,1.123449276,0.274239206,0.105276132,-0.463675213,-0.315137504,-0.770853132,-0.330179201,-0.357281362,-0.468805544,-0.093974586,-0.48827642
TAMIL NADU,NAGAPATTINAM,2007,1.123449276,0.485189322,0.105276132,-0.182995322,0.475580507,-0.447187357,-0.240987284,-0.631379869,-0.488438641,-0.259629866,0.137225407
TAMIL NADU,NAMAKKAL,2007,1.123449276,0.523935262,0.105276132,-0.487065203,-0.433745206,-0.511920512,-0.187472134,-0.265915193,-0.429539352,-0.22752613,0.003189302
TAMIL NADU,NILGIRIS,2007,1.123449276,0.601427141,0.105276132,-0.791135085,-0.651192659,-0.706119977,-0.651270101,-0.448647531,-0.527704833,-0.389328961,-0.375686091
TAMIL NADU,PERAMBALUR,2007,1.123449276,0.743495586,0.105276132,-0.346725258,-0.117458001,-0.058788427,-0.348017584,-0.5400137,-0.468805544,-0.302006798,-0.16301547
TAMIL NADU,PUDUKOTTAI,2007,1.123449276,0.795156839,0.105276132,-0.299945277,-0.236065703,-0.447187357,-0.294502434,-0.631379869,-0.390273159,-0.192854094,-0.213055616
TAMIL NADU,RAMNATHAPURAM,2007,1.123449276,0.932920179,0.105276132,-0.229775304,0.277901004,-0.641386822,-0.294502434,-0.631379869,-0.449172448,-0.282744556,-0.009320735
TAMIL NADU,SALEM RURAL,2007,1.123449276,1.031937581,0.105276132,0.471924422,0.258133054,-0.091155005,0.5260632,0.099549483,-0.154676004,-0.263482314,1.541923796
TAMIL NADU,SALEM URBAN,2007,1.123449276,1.036242685,0.105276132,-0.720965112,-0.216297753,-0.576653667,-0.240987284,-0.631379869,-0.468805544,-0.284028706,-0.277392947
TAMIL NADU,SIVAGANGAI,2007,1.123449276,1.251497905,0.105276132,-0.089435359,0.179061253,-0.80321971,-0.026926684,-0.631379869,-0.390273159,-0.231378578,-0.137995397
TAMIL NADU,THANJAVUR,2007,1.123449276,1.419396977,0.105276132,0.495314413,0.495348458,-0.738486555,0.15145715,-0.265915193,-0.213575293,0.232199376,0.668008386
TAMIL NADU,THENI,2007,1.123449276,1.423702081,0.105276132,-0.416895231,0.416276656,-0.770853132,-0.348017584,-0.631379869,-0.390273159,-0.213400486,0.158671184
TAMIL NADU,THIRUNELVELI RURAL,2007,1.123449276,1.428007185,0.105276132,0.775994303,4.369866713,0.23251077,0.25848745,-0.5400137,0.336151402,0.011325669,0.855658935
TAMIL NADU,THIRUNELVELI URBAN,2007,1.123449276,1.43231229,0.105276132,-0.720965112,0.119757402,-0.706119977,-0.562078185,-0.631379869,-0.370640063,-0.271187211,-0.545465158
TAMIL NADU,THIRUVALLUR,2007,1.123449276,1.436617394,0.105276132,-0.557235176,-0.117458001,-0.6737534,-0.490724651,-0.448647531,-0.527704833,-0.316132442,-0.018256475
TAMIL NADU,THIRUVANNAMALAI,2007,1.123449276,1.440922499,0.105276132,-0.042655377,-0.295369554,-0.447187357,-0.294502434,-0.5400137,-0.527704833,-0.272471361,0.303430179
TAMIL NADU,THIRUVARUR,2007,1.123449276,1.445227603,0.105276132,-0.182995322,0.060453551,-0.609020245,-0.205310517,-0.174549024,-0.311740774,-0.29815435,0.253390032
TAMIL NADU,THOOTHUGUDI,2007,1.123449276,1.449532707,0.105276132,0.354974468,1.167458767,-0.28535447,-0.151795367,-0.631379869,-0.351006967,0.004904922,0.080036669
