,STATE/UT,DISTRICT,STATE/UT_enc,DISTRICT_enc
5361,JHARKHAND,GODDA,15,263
5362,JHARKHAND,GUMLA,15,274
5363,JHARKHAND,HAZARIBAGH,15,294
5364,JHARKHAND,JAMSHEDPUR,15,339
5365,JHARKHAND,JAMSHEDPUR RLY.,15,340
5366,JHARKHAND,JAMTARA,15,341
5367,JHARKHAND,KHUNTI,15,409
5368,JHARKHAND,KODERMA,15,416
5369,JHARKHAND,LATEHAR,15,454
5370,JHARKHAND,LOHARDAGGA,15,458
5371,JHARKHAND,PAKUR,15,556
5372,JHARKHAND,PALAMU,15,558
5373,JHARKHAND,RAMGARH,15,620
5374,JHARKHAND,RANCHI,15,623
5375,JHARKHAND,SAHEBGANJ,15,642
5376,JHARKHAND,SARAIKELA,15,652
5377,JHARKHAND,SIMDEGA,15,686
5379,KARNATAKA,BAGALKOT,16,48
5380,KARNATAKA,BANGALORE COMMR.,16,61
5381,KARNATAKA,BANGALORE RURAL,16,62
5382,KARNATAKA,BELGAUM,16,81
5383,KARNATAKA,BELLARY,16,82
5384,KARNATAKA,BIDAR,16,102
5385,KARNATAKA,BIJAPUR,16,104
5386,KARNATAKA,CBPURA,16,130
5387,KARNATAKA,CHAMARAJNAGAR,16,133
5388,KARNATAKA,CHICKMAGALUR,16,150
5389,KARNATAKA,CHITRADURGA,16,152
5390,KARNATAKA,DAKSHIN KANNADA,16,178
5391,KARNATAKA,DAVANAGERE,16,187
5392,KARNATAKA,DHARWAD COMMR.,16,201
5393,KARNATAKA,DHARWAD RURAL,16,202
5394,KARNATAKA,GADAG,16,245
5395,KARNATAKA,GULBARGA,16,273
5396,KARNATAKA,HASSAN,16,291
5397,KARNATAKA,HAVERI,16,293
5398,KARNATAKA,K.G.F.,16,362
5399,KARNATAKA,KODAGU,16,415
5400,KARNATAKA,KOLAR,16,419
5401,KARNATAKA,KOPPAL,16,427
5402,KARNATAKA,MANDYA,16,483
5403,KARNATAKA,MYSORE COMMR.,16,512
5404,KARNATAKA,MYSORE RURAL,16,513
5405,KARNATAKA,RAICHUR,16,600
5406,KARNATAKA,RAILWAYS,16,603
5407,KARNATAKA,RAMANAGAR,16,618
5408,KARNATAKA,SHIMOGA,16,672
5409,KARNATAKA,TUMKUR,16,759
5410,KARNATAKA,UDUPI,16,764
5411,KARNATAKA,UTTAR KANNADA,16,773
5413,KERALA,ALAPUZHA,17,12
5414,KERALA,ERNAKULAM COMMR.,17,222
5415,KERALA,ERNAKULAM RURAL,17,223
5416,KERALA,IDUKKI,17,306
5417,KERALA,KANNUR,17,375
5418,KERALA,KASARGOD,17,389
5419,KERALA,KOLLAM,17,423
5420,KERALA,KOTTAYAM,17,434
5421,KERALA,KOZHIKODE COMMR.,17,436
5422,KERALA,KOZHIKODE RURAL,17,437
5423,KERALA,MALAPPURAM,17,476
5424,KERALA,PALAKKAD,17,557
5425,KERALA,PATHANAMTHITTA,17,571
5426,KERALA,RAILWAYS,17,603
5427,KERALA,THRISSUR,17,743
5428,KERALA,TRIVANDRUM COMMR.,17,756
5429,KERALA,TRIVANDRUM RURAL,17,757
5430,KERALA,WAYANADU,17,798
5432,MADHYA PRADESH,ALIRAJPUR,19,14
5433,MADHYA PRADESH,ANUPPUR,19,33
5434,MADHYA PRADESH,ASHOK NAGAR,19,38
5435,MADHYA PRADESH,BALAGHAT,19,53
5436,MADHYA PRADESH,BARWANI,19,74
5437,MADHYA PRADESH,BETUL,19,86
5438,MADHYA PRADESH,BHIND,19,97
5439,MADHYA PRADESH,BHOPAL,19,100
5440,MADHYA PRADESH,BHOPAL RLY.,19,101
5441,MADHYA PRADESH,BURHANPUR,19,123
5442,MADHYA PRADESH,CHHATARPUR,19,148
5443,MADHYA PRADESH,CHHINDWARA,19,149
5444,MADHYA PRADESH,DAMOH,19,180
5445,MADHYA PRADESH,DATIYA,19,185
5446,MADHYA PRADESH,DEWAS,19,194
5447,MADHYA PRADESH,DHAR,19,199
5448,MADHYA PRADESH,DINDORI,19,212
5449,MADHYA PRADESH,GUNA,19,275
5450,MADHYA PRADESH,GWALIOR,19,282
5451,MADHYA PRADESH,HARDA,19,288
5452,MADHYA PRADESH,HOSHANGABAD,19,299
5453,MADHYA PRADESH,INDORE,19,312
5454,MADHYA PRADESH,INDORE RLY.,19,313
5455,MADHYA PRADESH,JABALPUR,19,315
5456,MADHYA PRADESH,JABALPUR RLY.,19,316
5457,MADHYA PRADESH,JHABUA,19,347
5458,MADHYA PRADESH,KATNI,19,393
5459,MADHYA PRADESH,KHANDWA,19,400
5460,MADHYA PRADESH,KHARGON,19,403
5461,MADHYA PRADESH,MANDLA,19,481
5462,MADHYA PRADESH,MANDSAUR,19,482
5463,MADHYA PRADESH,MORENA,19,499
5464,MADHYA PRADESH,NARSINGHPUR,19,531
5465,MADHYA PRADESH,NEEMUCH,19,540
5466,MADHYA PRADESH,PANNA,19,566
5467,MADHYA PRADESH,RAISEN,19,609
5468,MADHYA PRADESH,RAJGARH,19,611
5469,MADHYA PRADESH,RATLAM,19,625
5470,MADHYA PRADESH,REWA,19,629
5471,MADHYA PRADESH,SAGAR,19,639
5472,MADHYA PRADESH,SATNA,19,657
5473,MADHYA PRADESH,SEONI,19,663
5474,MADHYA PRADESH,SHAHDOL,19,665
5475,MADHYA PRADESH,SHAJAPUR,19,667
5476,MADHYA PRADESH,SHEOPUR,19,670
5477,MADHYA PRADESH,SHIVPURI,19,673
5478,MADHYA PRADESH,SIDHI,19,681
5479,MADHYA PRADESH,SIHORE,19,682
5480,MADHYA PRADESH,SINGRAULI,19,688
5481,MADHYA PRADESH,TIKAMGARH,19,746
5482,MADHYA PRADESH,UJJAIN,19,765
5483,MADHYA PRADESH,UMARIYA,19,767
5484,MADHYA PRADESH,VIDISHA,19,781
5486,MAHARASHTRA,AHMEDNAGAR,20,7
5487,MAHARASHTRA,AKOLA,20,11
5488,MAHARASHTRA,AMRAVATI COMMR.,20,22
5489,MAHARASHTRA,AMRAVATI RURAL,20,23
5490,MAHARASHTRA,AURANGABAD COMMR.,20,41
5491,MAHARASHTRA,AURANGABAD RURAL,20,42
5492,MAHARASHTRA,BEED,20,79
5493,MAHARASHTRA,BHANDARA,20,90
5494,MAHARASHTRA,BULDHANA,20,120
5495,MAHARASHTRA,CHANDRAPUR,20,141
5496,MAHARASHTRA,DHULE,20,207
5497,MAHARASHTRA,GADCHIROLI,20,246
5498,MAHARASHTRA,GONDIA,20,267
5499,MAHARASHTRA,HINGOLI,20,296
5500,MAHARASHTRA,JALGAON,20,332
5501,MAHARASHTRA,JALNA,20,333
5502,MAHARASHTRA,KOLHAPUR,20,421
5503,MAHARASHTRA,LATUR,20,455
5504,MAHARASHTRA,MUMBAI COMMR.,20,504
5505,MAHARASHTRA,MUMBAI RLY.,20,505
5506,MAHARASHTRA,NAGPUR COMMR.,20,519
5507,MAHARASHTRA,NAGPUR RLY.,20,520
5508,MAHARASHTRA,NAGPUR RURAL,20,521
5509,MAHARASHTRA,NANDED,20,527
5510,MAHARASHTRA,NANDURBAR,20,528
5511,MAHARASHTRA,NASIK COMMR.,20,532
5512,MAHARASHTRA,NASIK RURAL,20,533
5513,MAHARASHTRA,NAVI MUMBAI,20,535
5514,MAHARASHTRA,OSMANABAD,20,554
5515,MAHARASHTRA,PARBHANI,20,568
5516,MAHARASHTRA,PUNE COMMR.,20,591
5517,MAHARASHTRA,PUNE RLY.,20,592
5518,MAHARASHTRA,PUNE RURAL,20,593
5519,MAHARASHTRA,RAIGAD,20,601
5520,MAHARASHTRA,RATNAGIRI,20,626
5521,MAHARASHTRA,SANGLI,20,649
5522,MAHARASHTRA,SATARA,20,656
5523,MAHARASHTRA,SINDHUDURG,20,687
5524,MAHARASHTRA,SOLAPUR COMMR.,20,698
5525,MAHARASHTRA,SOLAPUR RURAL,20,699
5526,MAHARASHTRA,THANE COMMR.,20,732
5527,MAHARASHTRA,THANE RURAL,20,733
5528,MAHARASHTRA,WARDHA,20,796
5529,MAHARASHTRA,WASHIM,20,797
5530,MAHARASHTRA,YAVATMAL,20,804
5532,MANIPUR,BISHNUPUR,21,109
5533,MANIPUR,CHANDEL,21,138
5534,MANIPUR,CHURACHANDPUR,21,156
5535,MANIPUR,CID,21,158
5536,MANIPUR,IMPHAL EAST,21,308
5537,MANIPUR,IMPHAL WEST,21,309
5538,MANIPUR,SENAPATI,21,662
5539,MANIPUR,TAMENGLONG,21,727
5540,MANIPUR,THOUBAL,21,742
5541,MANIPUR,UKHRUL,21,766
5543,MEGHALAYA,GARO HILLS EAST,22,254
5544,MEGHALAYA,GARO HILLS SOUTH,22,255
5545,MEGHALAYA,GARO HILLS WEST,22,256
5546,MEGHALAYA,JAINTIA HILLS,22,320
5547,MEGHALAYA,KHASI HILLS EAST,22,404
5548,MEGHALAYA,KHASI HILLS WEST,22,405
5549,MEGHALAYA,RI-BHOI,22,631
5551,MIZORAM,AIZAWL,23,9
5552,MIZORAM,CHAMPHAI,23,137
5553,MIZORAM,KOLASIB,23,420
5554,MIZORAM,LAWNGTLAI,23,456
5555,MIZORAM,LUNGLEI,23,464
5556,MIZORAM,MAMIT,23,479
5557,MIZORAM,SAIHA,23,643
5558,MIZORAM,SERCHHIP,23,664
5560,NAGALAND,DIMAPUR,24,210
5561,NAGALAND,KIPHIRE,24,412
5562,NAGALAND,KOHIMA,24,417
5563,NAGALAND,LONGLENG,24,460
5564,NAGALAND,MOKOKCHUNG,24,496
5565,NAGALAND,MON,24,497
5566,NAGALAND,PEREN,24,578
5567,NAGALAND,PHEK,24,579
5568,NAGALAND,TUENSANG,24,758
5569,NAGALAND,WOKHA,24,801
5570,NAGALAND,ZUNHEBOTO,24,805
5572,ODISHA,ANGUL,25,31
5573,ODISHA,BALASORE,25,54
5574,ODISHA,BARAGARH,25,67
5575,ODISHA,BERHAMPUR,25,84
5576,ODISHA,BHADRAK,25,88
5577,ODISHA,BOLANGIR,25,113
5578,ODISHA,BOUDH,25,117
5579,ODISHA,CUTTACK,25,173
5580,ODISHA,DCP BBSR,25,188
5581,ODISHA,DCP CTC,25,189
5582,ODISHA,DEOGARH,25,191
5583,ODISHA,DHENKANAL,25,204
5584,ODISHA,GAJAPATI,25,247
5585,ODISHA,GANJAM,25,251
5586,ODISHA,JAGATSINGHPUR,25,317
5587,ODISHA,JAJPUR,25,328
5588,ODISHA,JHARSUGUDA,25,352
5589,ODISHA,KALAHANDI,25,366
5590,ODISHA,KANDHAMAL,25,371
5591,ODISHA,KENDRAPARA,25,396
5592,ODISHA,KEONJHAR,25,397
5593,ODISHA,KHURDA,25,410
5594,ODISHA,KORAPUT,25,428
5595,ODISHA,MALKANGIR,25,478
5596,ODISHA,MAYURBHANJ,25,488
5597,ODISHA,NAYAGARH,25,539
5598,ODISHA,NOWRANGPUR,25,552
5599,ODISHA,NUAPADA,25,553
5600,ODISHA,PURI,25,595
5601,ODISHA,RAYAGADA,25,627
5602,ODISHA,ROURKELA,25,635
5603,ODISHA,SAMBALPUR,25,648
5604,ODISHA,SONEPUR,25,701
5605,ODISHA,SRP(CUTTACK),25,713
5606,ODISHA,SRP(ROURKELA),25,714
5607,ODISHA,SUNDARGARH,25,721
5609,PUNJAB,AMRITSAR,27,25
5610,PUNJAB,AMRITSAR RURAL,27,26
5611,PUNJAB,BARNALA,27,72
5612,PUNJAB,BATALA,27,77
5613,PUNJAB,BHATINDA,27,93
5614,PUNJAB,FARIDKOT,27,229
5615,PUNJAB,FATEHGARH SAHIB,27,232
5616,PUNJAB,FEROZPUR,27,236
5617,PUNJAB,G.R.P,27,238
5618,PUNJAB,GURDASPUR,27,279
5619,PUNJAB,HOSHIARPUR,27,300
5620,PUNJAB,JALANDHAR,27,329
5621,PUNJAB,KAPURTHALA,27,380
5622,PUNJAB,KHANNA,27,401
5623,PUNJAB,LUDHIANA,27,462
5624,PUNJAB,LUDHIANA RURAL,27,463
5625,PUNJAB,MANSA,27,485
5626,PUNJAB,MOGA,27,495
5627,PUNJAB,MUKTSAR,27,502
5628,PUNJAB,PATIALA,27,573
5629,PUNJAB,ROPAR,27,634
5630,PUNJAB,SANGRUR,27,650
5631,PUNJAB,SAS NGR,27,655
5632,PUNJAB,SBS NAGAR,27,659
5633,PUNJAB,TARN TARAN,27,729
5635,RAJASTHAN,AJMER,28,10
5636,RAJASTHAN,ALWAR,28,17
5637,RAJASTHAN,BANSWARA,28,65
5638,RAJASTHAN,BARAN,28,69
5639,RAJASTHAN,BARMER,28,71
5640,RAJASTHAN,BHARATPUR,28,91
5641,RAJASTHAN,BHILWARA,28,95
5642,RAJASTHAN,BIKANER,28,106
5643,RAJASTHAN,BUNDI,28,121
5644,RAJASTHAN,CHITTORGARH,28,155
5645,RAJASTHAN,CHURU,28,157
5646,RAJASTHAN,DAUSA,28,186
5647,RAJASTHAN,DHOLPUR,28,205
5648,RAJASTHAN,DUNGARPUR,28,216
5649,RAJASTHAN,G.R.P.,28,239
5650,RAJASTHAN,GANGANAGAR,28,250
5651,RAJASTHAN,HANUMANGARH,28,287
5652,RAJASTHAN,JAIPUR EAST,28,322
5653,RAJASTHAN,JAIPUR NORTH,28,323
5654,RAJASTHAN,JAIPUR RURAL,28,324
5655,RAJASTHAN,JAIPUR SOUTH,28,325
5656,RAJASTHAN,JAISALMER,28,327
5657,RAJASTHAN,JALORE,28,334
5658,RAJASTHAN,JHALAWAR,28,349
5659,RAJASTHAN,JHUNJHUNU,28,353
5660,RAJASTHAN,JODHPUR CITY,28,356
5661,RAJASTHAN,JODHPUR RURAL,28,358
5662,RAJASTHAN,KARAULI,28,382
5663,RAJASTHAN,KOTA CITY,28,432
5664,RAJASTHAN,KOTA RURAL,28,433
5665,RAJASTHAN,NAGAUR,28,518
5666,RAJASTHAN,PALI,28,560
5667,RAJASTHAN,PRATAPGARH,28,587
5668,RAJASTHAN,RAJSAMAND,28,616
5669,RAJASTHAN,SAWAI MADHOPUR,28,658
5670,RAJASTHAN,SIKAR,28,683
5671,RAJASTHAN,SIROHI,28,691
5672,RAJASTHAN,TONK,28,751
5673,RAJASTHAN,UDAIPUR,28,760
5675,SIKKIM,EAST,29,218
5676,SIKKIM,NORTH,29,546
5677,SIKKIM,SOUTH,29,705
5678,SIKKIM,WEST,29,799
5680,TAMIL NADU,CHENNAI,30,145
5681,TAMIL NADU,CHENNAI RLY.,30,146
5682,TAMIL NADU,CHENNAISUBURBAN,30,147
5683,TAMIL NADU,COIMBATORE RURAL,30,160
5684,TAMIL NADU,COIMBATORE URBAN,30,161
5685,TAMIL NADU,CUDDALORE,30,171
5686,TAMIL NADU,DHARMAPURI,30,200
5687,TAMIL NADU,DINDIGUL,30,211
5688,TAMIL NADU,ERODE,30,224
5689,TAMIL NADU,KANCHIPURAM,30,370
5690,TAMIL NADU,KANYAKUMARI,30,379
5691,TAMIL NADU,KARUR,30,388
5692,TAMIL NADU,KRISHNAGIRI,30,439
5693,TAMIL NADU,MADURAI RURAL,30,467
5694,TAMIL NADU,MADURAI URBAN,30,468
5695,TAMIL NADU,NAGAPATTINAM,30,517
5696,TAMIL NADU,NAMAKKAL,30,526
5697,TAMIL NADU,NILGIRIS,30,544
5698,TAMIL NADU,PERAMBALUR,30,577
5699,TAMIL NADU,PUDUKOTTAI,30,589
5700,TAMIL NADU,RAMNATHAPURAM,30,621
5701,TAMIL NADU,SALEM RURAL,30,644
5702,TAMIL NADU,SALEM URBAN,30,645
5703,TAMIL NADU,SIVAGANGAI,30,695
5704,TAMIL NADU,THANJAVUR,30,734
5705,TAMIL NADU,THENI,30,735
5706,TAMIL NADU,THIRUNELVELI RURAL,30,736
5707,TAMIL NADU,THIRUNELVELI URBAN,30,737
5708,TAMIL NADU,THIRUVALLUR,30,738
5709,TAMIL NADU,THIRUVANNAMALAI,30,739
5710,TAMIL NADU,THIRUVARUR,30,740
5711,TAMIL NADU,THOOTHUGUDI,30,741
5712,TAMIL NADU,TRICHY RLY.,30,752
5713,TAMIL NADU,TRICHY RURAL,30,753
5714,TAMIL NADU,TRICHY URBAN,30,754
5715,TAMIL NADU,VELLORE,30,780
5716,TAMIL NADU,VILLUPURAM,30,785
5717,TAMIL NADU,VIRUDHUNAGAR,30,787
5719,TRIPURA,DHALAI,31,195
5720,TRIPURA,NORTH,31,546
5721,TRIPURA,SOUTH,31,705
5722,TRIPURA,WEST,31,799
5724,UTTAR PRADESH,AGRA,32,4
5725,UTTAR PRADESH,ALIGARH,32,13
5726,UTTAR PRADESH,ALLAHABAD,32,15
5727,UTTAR PRADESH,AMBEDKAR NAGAR,32,21
5728,UTTAR PRADESH,AURAIYA,32,39
5729,UTTAR PRADESH,AZAMGARH,32,44
5730,UTTAR PRADESH,BADAUN,32,45
5731,UTTAR PRADESH,BAGHPAT,32,50
5732,UTTAR PRADESH,BAHRAICH,32,51
5733,UTTAR PRADESH,BALLIA,32,55
5734,UTTAR PRADESH,BALRAMPUR,32,58
5735,UTTAR PRADESH,BANDA,32,59
5736,UTTAR PRADESH,BARABANKI,32,66
5737,UTTAR PRADESH,BAREILLY,32,70
5738,UTTAR PRADESH,BASTI,32,76
5739,UTTAR PRADESH,BIJNOR,32,105
5740,UTTAR PRADESH,BULANDSHAHAR,32,119
5741,UTTAR PRADESH,CHANDOLI,32,140
5742,UTTAR PRADESH,CHITRAKOOT DHAM,32,153
5743,UTTAR PRADESH,DEORIA,32,193
5744,UTTAR PRADESH,ETAH,32,225
5745,UTTAR PRADESH,ETAWAH,32,226
5746,UTTAR PRADESH,FAIZABAD,32,227
5747,UTTAR PRADESH,FATEHGARH,32,231
5748,UTTAR PRADESH,FATEHPUR,32,233
5749,UTTAR PRADESH,FIROZABAD,32,237
5750,UTTAR PRADESH,G.R.P.,32,239
5751,UTTAR PRADESH,GAUTAMBUDH NAGAR,32,257
5752,UTTAR PRADESH,GHAZIABAD,32,259
5753,UTTAR PRADESH,GHAZIPUR,32,260
5754,UTTAR PRADESH,GONDA,32,266
5755,UTTAR PRADESH,GORAKHPUR,32,269
5756,UTTAR PRADESH,HAMIRPUR,32,284
5757,UTTAR PRADESH,HARDOI,32,289
5758,UTTAR PRADESH,HATHRAS,32,292
5759,UTTAR PRADESH,J.P.NAGAR,32,314
5760,UTTAR PRADESH,JALAUN,32,331
5761,UTTAR PRADESH,JAUNPUR,32,345
5762,UTTAR PRADESH,JHANSI,32,350
5763,UTTAR PRADESH,KANNAUJ,32,374
5764,UTTAR PRADESH,KANPUR DEHAT,32,376
5765,UTTAR PRADESH,KANPUR NAGAR,32,377
5766,UTTAR PRADESH,KANSHIRAM NAGAR,32,378
5767,UTTAR PRADESH,KAUSHAMBI,32,394
5768,UTTAR PRADESH,KHIRI,32,407
5769,UTTAR PRADESH,KUSHI NAGAR,32,445
5770,UTTAR PRADESH,LALITPUR,32,453
5771,UTTAR PRADESH,LUCKNOW,32,461
5772,UTTAR PRADESH,MAHARAJGANJ,32,470
5773,UTTAR PRADESH,MAHOBA,32,473
5774,UTTAR PRADESH,MAINPURI,32,474
5775,UTTAR PRADESH,MATHURA,32,486
5776,UTTAR PRADESH,MAU,32,487
5777,UTTAR PRADESH,MEERUT,32,490
5778,UTTAR PRADESH,MIRZAPUR,32,494
5779,UTTAR PRADESH,MORADABAD,32,498
5780,UTTAR PRADESH,MUZAFFARNAGAR,32,509
5781,UTTAR PRADESH,PILIBHIT,32,580
5782,UTTAR PRADESH,PRATAPGARH,32,587
5783,UTTAR PRADESH,RAIBAREILLY,32,599
5784,UTTAR PRADESH,RAMPUR,32,622
5785,UTTAR PRADESH,SAHARANPUR,32,640
5786,UTTAR PRADESH,SANT KABIRNAGAR,32,651
5787,UTTAR PRADESH,SHAHJAHANPUR,32,666
5788,UTTAR PRADESH,SHRAWASTI,32,675
5789,UTTAR PRADESH,SIDHARTHNAGAR,32,680
5790,UTTAR PRADESH,SITAPUR,32,694
5791,UTTAR PRADESH,SONBHADRA,32,700
5792,UTTAR PRADESH,ST.RAVIDASNAGAR,32,715
5793,UTTAR PRADESH,SULTANPUR,32,720
5794,UTTAR PRADESH,UNNAO,32,770
5795,UTTAR PRADESH,VARANASI,32,779
5797,UTTARAKHAND,ALMORA,33,16
5798,UTTARAKHAND,BAGESHWAR,33,49
5799,UTTARAKHAND,CHAMOLI,33,135
5800,UTTARAKHAND,CHAMPAWAT,33,136
5801,UTTARAKHAND,DEHRADUN,33,190
5802,UTTARAKHAND,HARIDWAR,33,290
5803,UTTARAKHAND,NAINITAL,33,522
5804,UTTARAKHAND,PAURI GARHWAL,33,576
5805,UTTARAKHAND,PITHORAGARH,33,581
5806,UTTARAKHAND,RUDRA PRAYAG,33,636
5807,UTTARAKHAND,TEHRI GARHWAL,33,731
5808,UTTARAKHAND,UDHAMSINGH NAGAR,33,763
5809,UTTARAKHAND,UTTARKASHI,33,774
5811,WEST BENGAL,24 PARGANAS NORTH,34,0
5812,WEST BENGAL,24 PARGANAS SOUTH,34,1
5813,WEST BENGAL,ASANSOL,34,37
5814,WEST BENGAL,BANKURA,34,64
5815,WEST BENGAL,BIRBHUM,34,108
5816,WEST BENGAL,BURDWAN,34,122
5817,WEST BENGAL,COOCHBEHAR,34,162
5818,WEST BENGAL,DAKSHIN DINAJPUR,34,177
5819,WEST BENGAL,DARJEELING,34,183
5820,WEST BENGAL,HOOGHLY,34,298
5821,WEST BENGAL,HOWRAH,34,301
5822,WEST BENGAL,HOWRAH G.R.P.,34,303
5823,WEST BENGAL,JALPAIGURI,34,335
5824,WEST BENGAL,KHARAGPUR G.R.P.,34,402
5825,WEST BENGAL,KOLKATA,34,422
5826,WEST BENGAL,MALDA,34,477
5827,WEST BENGAL,MURSHIDABAD,34,508
5828,WEST BENGAL,NADIA,34,515
5829,WEST BENGAL,PASCHIM MIDNAPUR,34,569
5830,WEST BENGAL,PURAB MIDNAPUR,34,594
5831,WEST BENGAL,PURULIA,34,597
5832,WEST BENGAL,SEALDAH G.R.P.,34,660
5833,WEST BENGAL,SILIGURI G.R.P.,34,684
5834,WEST BENGAL,UTTAR DINAJPUR,34,772
5836,A & N ISLANDS,ANDAMAN,0,30
5837,A & N ISLANDS,NICOBAR,0,543
5839,CHANDIGARH,CHANDIGARH,5,139
5841,D & N HAVELI,D and N HAVELI,7,175
5843,DAMAN & DIU,DAMAN,8,179
5844,DAMAN & DIU,DIU,8,213
5846,DELHI UT,CAW,9,128
5847,DELHI UT,CENTRAL,9,131
5848,DELHI UT,CRIME BRANCH,9,166
5850,DELHI UT,EAST,9,218
5851,DELHI UT,EOW,9,220
5852,DELHI UT,GRP(RLY),9,272
5853,DELHI UT,IGI AIRPORT,9,307
5854,DELHI UT,NEW DELHI,9,542
5855,DELHI UT,NORTH,9,546
5856,DELHI UT,NORTH-EAST,9,550
5857,DELHI UT,NORTH-WEST,9,551
5858,DELHI UT,OUTER,9,555
5859,DELHI UT,SOUTH,9,705
5860,DELHI UT,SOUTH-EAST,9,708
5861,DELHI UT,SOUTH-WEST,9,709
5862,DELHI UT,STF,9,716
5863,DELHI UT,WEST,9,799
5864,LAKSHADWEEP,LAKSHADWEEP,18,452
5866,PUDUCHERRY,KARAIKAL,26,381
5867,PUDUCHERRY,PUDUCHERRY,26,588
5869,ANDHRA PRADESH,ADILABAD,1,3
5870,ANDHRA PRADESH,ANANTAPUR,1,28
5871,ANDHRA PRADESH,CHITTOOR,1,154
5872,ANDHRA PRADESH,CUDDAPAH,1,172
5873,ANDHRA PRADESH,CYBERABAD,1,174
5874,ANDHRA PRADESH,EAST GODAVARI,1,219
5875,ANDHRA PRADESH,GUNTAKAL RLY.,1,276
5876,ANDHRA PRADESH,GUNTUR,1,277
5877,ANDHRA PRADESH,HYDERABAD CITY,1,304
5878,ANDHRA PRADESH,KARIMNAGAR,1,386
5879,ANDHRA PRADESH,KHAMMAM,1,399
5880,ANDHRA PRADESH,KRISHNA,1,438
5881,ANDHRA PRADESH,KURNOOL,1,443
5882,ANDHRA PRADESH,MAHABOOBNAGAR,1,469
5883,ANDHRA PRADESH,MEDAK,1,489
5884,ANDHRA PRADESH,NALGONDA,1,525
5885,ANDHRA PRADESH,NELLORE,1,541
5886,ANDHRA PRADESH,NIZAMABAD,1,545
5887,ANDHRA PRADESH,PRAKASHAM,1,586
5888,ANDHRA PRADESH,RANGA REDDY,1,624
5889,ANDHRA PRADESH,SECUNDERABAD RLY.,1,661
5890,ANDHRA PRADESH,SRIKAKULAM,1,711
5891,ANDHRA PRADESH,VIJAYAWADA CITY,1,783
5892,ANDHRA PRADESH,VIJAYAWADA RLY.,1,784
5893,ANDHRA PRADESH,VISAKHA RURAL,1,788
5894,ANDHRA PRADESH,VISAKHAPATNAM,1,789
5895,ANDHRA PRADESH,VIZIANAGARAM,1,790
5896,ANDHRA PRADESH,WARANGAL,1,794
5897,ANDHRA PRADESH,WEST GODAVARI,1,800
5899,ARUNACHAL PRADESH,ANJAW,2,32
5900,ARUNACHAL PRADESH,CHANGLANG,2,142
5901,ARUNACHAL PRADESH,DIBANG VALLEY,2,208
5902,ARUNACHAL PRADESH,K/KUMEY,2,363
5903,ARUNACHAL PRADESH,KAMENG EAST,2,367
5904,ARUNACHAL PRADESH,KAMENG WEST,2,368
5905,ARUNACHAL PRADESH,LOHIT,2,459
5906,ARUNACHAL PRADESH,PAPUM PARE,2,567
5907,ARUNACHAL PRADESH,SIANG EAST,2,676
5908,ARUNACHAL PRADESH,SIANG UPPER,2,677
5909,ARUNACHAL PRADESH,SIANG WEST,2,678
5910,ARUNACHAL PRADESH,SUBANSIRI LOWER,2,717
5911,ARUNACHAL PRADESH,SUBANSIRI UPPER,2,718
5912,ARUNACHAL PRADESH,TAWANG,2,730
5913,ARUNACHAL PRADESH,TIRAP,2,748
5914,ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2,771
5916,ASSAM,BARPETA,3,73
5917,ASSAM,BASKA,3,75
5918,ASSAM,BONGAIGAON,3,114
5919,ASSAM,C.I.D.,3,125
5920,ASSAM,CACHAR,3,126
5921,ASSAM,CHIRANG,3,151
5922,ASSAM,DARRANG,3,184
5923,ASSAM,DHEMAJI,3,203
5924,ASSAM,DHUBRI,3,206
5925,ASSAM,DIBRUGARH,3,209
5926,ASSAM,G.R.P.,3,239
5927,ASSAM,GOALPARA,3,262
5928,ASSAM,GOLAGHAT,3,264
5929,ASSAM,GUWAHATI CITY,3,281
5930,ASSAM,HAILAKANDI,3,283
5931,ASSAM,JORHAT,3,360
5932,ASSAM,KAMRUP,3,369
5933,ASSAM,KARBI ANGLONG,3,383
5934,ASSAM,KARIMGANJ,3,385
5935,ASSAM,KOKRAJHAR,3,418
5936,ASSAM,LAKHIMPUR,3,450
5937,ASSAM,MORIGAON,3,500
5938,ASSAM,N.C.HILLS,3,514
5939,ASSAM,NAGAON,3,516
5940,ASSAM,NALBARI,3,524
5941,ASSAM,R.P.O.,3,598
5942,ASSAM,SIBSAGAR,3,679
5943,ASSAM,SONITPUR,3,703
5944,ASSAM,TINSUKIA,3,747
5945,ASSAM,UDALGURI,3,761
5947,BIHAR,ARARIA,4,34
5948,BIHAR,ARWAL,4,36
5949,BIHAR,AURANGABAD,4,40
5950,BIHAR,BAGAHA,4,47
5951,BIHAR,BANKA,4,63
5952,BIHAR,BEGUSARAI,4,80
5953,BIHAR,BETTIAH,4,85
5954,BIHAR,BHABHUA,4,87
5955,BIHAR,BHAGALPUR,4,89
5956,BIHAR,BHOJPUR,4,99
5957,BIHAR,BUXAR,4,124
5958,BIHAR,DARBHANGA,4,182
5959,BIHAR,GAYA,4,258
5960,BIHAR,GOPALGANJ,4,268
5961,BIHAR,JAMALPUR RLY.,4,336
5962,BIHAR,JAMUI,4,342
5963,BIHAR,JEHANABAD,4,346
5964,BIHAR,KATIHAR,4,391
